id,budget,genres,homepage,overview,production_companies,production_countries,release_date,runtime,spoken_languages,title,vote_average,cast
13805,25m usd,"['Action', 'Comedy']",http://www.disastermovie.net/,"In DISASTER MOVIE, the filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.","['Grosvenor Park Media Ltd.', 'LionsGate', '3 in the Box']",['United States of America'],2008-08-29,1h 27m,['English'],Disaster Movie,3.0,"['Matt Lanter', 'Vanessa Lachey', 'Nicole Ari Parker', 'Crista Flanagan', ""Gary 'G. Thang' Johnson"", 'Ike Barinholtz', 'Carmen Electra', 'Tony Cox', 'Tad Hilgenbrink', 'Nick Steele', 'John Di Domenico', 'Valerie Wildman', 'Jason Boegh', 'Kim Kardashian', 'Jacob Tolano']"
4597,20m usd,"['Action', 'Crime', 'Drama', 'Thriller']",,"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.","['Screen Gems', 'Stars Road Entertainment', 'Farah Films & Management', 'Buckaroo Entertainment']",['United States of America'],2009-12-04,1h 28m,"['English', 'Deutsch']",Armored,5.5,"['Columbus Short', 'Laurence Fishburne', 'Skeet Ulrich', 'Amaury Nolasco', 'Matt Dillon', 'Jean Reno', 'Fred Ward', 'Milo Ventimiglia', 'Andre Kinney', 'Andrew Fiscella', 'Nick Jameson', 'Glenn Taranto', 'Lorna Raver', 'Garry Guerrier', 'Robert Harvey', 'Shawn Devorse']"
9414,20m usd,"['Comedy', 'Thriller', 'Crime', 'Action']",,"An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.","['Regency Enterprises', 'Taurus Films', 'Polar Productions', 'Warner Bros.']",['United States of America'],1997-11-14,1h 37m,['English'],The Man Who Knew Too Little,6.5,"['Bill Murray', 'Peter Gallagher', 'Joanne Whalley', 'Alfred Molina', 'Richard Wilson', 'Geraldine James', 'John Standing', 'Anna Chancellor', 'Nicholas Woodeson', 'Simon Chandler', 'Cliff Parisi', 'Dexter Fletcher', 'John Thomson', 'Eddie Marsan', 'Sarah Crowden', 'Cate Fowler', 'Terence Harvey', 'Janet Henfrey', ""Terry O'Neill"", 'Donald Pickering', 'Venetia Barrett', 'Richard Dixon', 'Barnaby Kay', 'David Hounslow', 'Adam Fogerty', 'Jacqueline Phillips', 'Andrew Woodall', 'Maxwell Caulfield', 'J.E. Freeman', 'Mike Justus', 'Inday Ba']"
63492,20m usd,"['Comedy', 'Romance']",http://www.whatsyournumbermovie.com/,"Ally Darling (Anna Faris) is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends.","['Regency Enterprises', 'Contrafilm', 'New Regency Pictures']",['United States of America'],2011-09-30,1h 46m,['English'],What's Your Number?,6.2,"['Chris Evans', 'Anna Faris', 'Martin Freeman', 'Chris Pratt', 'Ari Graynor', 'Blythe Danner', 'Ed Begley Jr.', 'Dave Annable', 'Joel McHale', 'Zachary Quinto', 'Eliza Coupe', 'Mike Vogel', 'Andy Samberg', 'Oliver Jackson-Cohen', 'Thomas Lennon', 'Anthony Mackie', 'Jackson Nicoll', 'Ivana Miličević', 'Heather Burns', 'Kate Simses', 'Tika Sumpter', 'Denise Vasi', 'Jason Bowen', 'Tyler Peck', 'Jacquelyn Doucette', 'Sondra James', 'Zachary Quinto', 'Nadine Jacobson', 'Colby Parsons', 'Aziz Ansari', 'Ed Jewett', 'Lonnie Farmer', 'Dale Place', 'Bronwen Booth', 'John Franchi', 'Dan Marshall', 'Stephanie Atkinson']"
81796,20m usd,"['Action', 'Thriller', 'Science Fiction']",http://www.lockoutfilm.com/,"Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.","['Canal+', 'EuropaCorp', 'Ciné+']",['France'],2012-04-12,1h 35m,['English'],Lockout,5.8,"['Guy Pearce', 'Maggie Grace', 'Joseph Gilgun', 'Lennie James', 'Peter Stormare', 'Vincent Regan', 'Jacky Ido', 'Yan Dron', 'Tim Plester', 'Nick Harding', 'Dan Savier', 'Damijan Oklopdzic', 'Bojan Perić']"
10710,40m usd,['Comedy'],,A man becomes increasingly jealous of his friend's newfound success.,"['Columbia Pictures', 'Castle Rock Entertainment', 'NPV Entertainment', 'DreamWorks Pictures', 'Baltimore Spring Creek Productions', 'Nu Image / Millennium Films']",['United States of America'],2004-04-30,1h 39m,['English'],Envy,4.8,"['Ben Stiller', 'Jack Black', 'Rachel Weisz', 'Christopher Walken', 'Amy Poehler', 'Ariel Gade', 'Sam Lerner', 'Lily Jackson', 'Connor Matheus', 'Hector Elias', 'Angee Hughes', 'Manny Kleinmuntz', 'Blue Deckert', 'John Gavigan', 'Terry Bozeman', 'Brian Reddy', 'E.J. Callahan', 'Edith Jefferson', 'Tom McCleister', 'Tumbleweed', 'John Marrott', 'Ofer Samra', 'Daniel Lugo', 'Frank Roman', 'Randall Bosley', 'Amy Higgins', 'Curtis Andersen', 'Maricela Ochoa', 'Tara Karsian', 'Ted Rooney', 'Douglas Roberts', 'Melissa Pouk', 'Ashlynn Rose', 'Hannah Rosenberg', 'Atiana Coons-Parker', 'Jacob Greenblatt', 'Cayden Boyd', 'Nicholas Sugimoto', 'Jaye K. Danford', 'Gustavo Hernandez', 'Kent Shocknek', 'Tracy Dixon']"
15092,20m usd,"['Action', 'Thriller', 'Crime']",http://www.crank2.com/,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,"['Lakeshore Entertainment', 'Lionsgate', 'Radical Media']",['United States of America'],2009-04-16,1h 36m,['English'],Crank: High Voltage,5.9,"['Jason Statham', 'Amy Smart', 'Dwight Yoakam', 'Efren Ramirez', 'Julanne Chidi Hill', 'Jose Pablo Cantillo', 'Reno Wilson', 'Keone Young', 'Art Hsu', 'Joseph Julian Soria', 'Bai Ling', 'Clifton Collins Jr', 'David Carradine', 'Corey Haim', 'Geri Halliwell', 'William Brent', 'Jamie Harris', 'John de Lancie', 'Ho-Kwan Tse', 'Anne Girard', 'Yeva-Genevieve Lavlinski', 'Nick Manning', 'Jenna Haze', 'Reid Harper', 'Glenn Howerton', 'David Rubin', 'Chester Bennington']"
6963,20m usd,"['Comedy', 'Drama']",,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.","['Paramount Pictures', 'Escape Artists', 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG']","['Germany', 'United States of America']",2005-10-20,1h 41m,"['Český', 'English']",The Weather Man,6.0,"['Nicolas Cage', 'Michael Caine', 'Hope Davis', 'Gemmenne de la Peña', 'Nicholas Hoult', 'Michael Rispoli', 'Gil Bellows', 'Judith McConnell', 'Chris Marrs', 'Bryant Gumbel', 'Ed McMahon']"
15070,20m usd,"['Action', 'Adventure', 'Drama', 'Thriller']",,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.","['Miramax Films', 'Amen Ra Films']",['United States of America'],2002-08-23,1h 36m,['English'],Undisputed,6.1,"['Wesley Snipes', 'Ving Rhames', 'Peter Falk', 'Michael Rooker', 'Jon Seda', 'Ken Medlock', 'Wes Studi', 'Fisher Stevens', 'Dayton Callie', 'Amy Aquino', 'Johnny Williams', ""Joe D'Angerio"", 'Nils Allen Stewart', 'Denis Arndt', 'Jim Lampley', 'Ed Lover', 'Master P', 'Michael Bailey Smith', 'Rose Rollins', 'Silkk Tha Shocker', 'C-Murder']"
17134,20m usd,"['Action', 'Adventure', 'Drama', 'Thriller']",http://www.12rounds-movie.com/,"When New Orleans cop Danny Fisher prevents a brilliant thief from successfully carrying out his latest heist, the thief's girlfriend is accidentally killed. Hungry for revenge, the criminal mastermind breaks out of prison and kidnaps Danny's fiancee. To save her, Danny must successfully navigate his way through an elaborate series of tasks and puzzles, or else watch the love of his life die.","['The Mark Gordon Company', 'Fox Atomic', '20th Century Fox Home Entertainment', 'WWE Studios', 'Midnight Sun Pictures']",['United States of America'],2009-03-19,1h 48m,"['Český', 'English']",12 Rounds,5.7,"['John Cena', 'Aidan Gillen', 'Ashley Scott', 'Steve Harris', 'Brian J. White', 'Gonzalo Menendez', 'Taylor Cole', 'Kyle Russell Clements', ""Peter 'Navy' Tuiasosopo"", 'Travis Davis', 'Nick Gomez', 'Brian Stanton', 'Rosalind Rubin', 'Billy Slaughter', 'Kim Collins', 'Lara Grice', 'Wayne Ferrara', 'Douglas M. Griffin', 'Vincent Flood', 'Robert Pralgo', 'Wally Crowder', 'Luke Albright', 'Bryan Johnson', 'Luukas Harlin', 'John Wilmot', 'Louis Herthum', 'David Frye', 'Bill Martin Williams', 'J. Omar Castro', 'Brandi Coleman', 'Roy Huang', 'Mikki Val', 'Jada K. Cox', 'Pauline Boudreaux', 'Hunter Burke', 'Danie Coleman', 'George', 'Kimberly Bailey', 'Doug Burch', 'Catherine Cavadini', 'John DeMita', 'Tanya Vidal Dublin', 'Judi M. Durand', 'Greg Finley', 'Jeff Fischer', 'Peggy Flood', 'Barbara Harris', 'Amad Jackson', 'Terence Mathews', 'Daniel Mora', 'Levi Nuñez', 'Jason Pace', 'Richard Penn', 'Paige Pollack', 'Michael Ralph', 'David J. Randolph', 'Noreen Reardon', 'Vernon Scott', 'Cheryl Tyre Smith', 'Joel Swetow', 'Ruth Zalduondo']"
41402,20m usd,"['Drama', 'Horror', 'Mystery']",http://www.letmein-movie.com,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,"['Hammer Film Productions', 'EFTI', 'Exclusive Media Group', 'Overture Films']","['United Kingdom', 'United States of America']",2010-10-01,1h 56m,['English'],Let Me In,6.7,"['Kodi Smit-McPhee', 'Chloë Grace Moretz', 'Richard Jenkins', 'Elias Koteas', 'Sasha Barrese', 'Dylan Kenin', 'Dylan Minnette', ""Jimmy 'Jax' Pinchak"", 'Nicolai Dorian', 'Seth Adkins', 'Ritchie Coster', 'Cara Buono', 'Chris Browning', 'Rebekah Wiggins', 'Ashton Moio', 'Brett DelBuono', 'Gwendolyn Apple', 'Colin Moretz', 'Rowbie Orsatti', 'Brenda Wehle', 'Galen Hutchison', 'Dean Satriano', 'Rachel Hroncich', 'Deborah L. Mazor']"
146198,20m usd,"['Action', 'Thriller']",http://triple9movie.com/,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,"['Worldview Entertainment', 'Anonymous Content', 'MadRiver Pictures', 'Sierra Pictures', 'Surefire Capital']",['United States of America'],2016-02-19,1h 55m,['English'],Triple 9,5.6,"['Casey Affleck', 'Chiwetel Ejiofor', 'Woody Harrelson', 'Kate Winslet', 'Anthony Mackie', 'Aaron Paul', 'Norman Reedus', 'Gal Gadot', 'Teresa Palmer', 'Clifton Collins Jr', 'Michelle Ang', 'Luis Da Silva Jr.', 'Michael Kenneth Williams', 'Terence Rosemore', 'Terri Abney', 'Alexander Babara', 'Anthony Belevtsov', 'Blake McLennan', 'Michael Harding', 'Labrandon Shead', 'Carlos Aviles', 'Ian Casselberry', 'E. Roger Mitchell', 'Armando Alonzo', 'Karen Kaia Livers', 'Igor Komar', 'Stephen Vining']"
2639,20m usd,"['Comedy', 'Drama']",,"This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.",['Fine Line Features'],['United States of America'],1997-08-26,1h 36m,['English'],Deconstructing Harry,7.3,"['Woody Allen', 'Kirstie Alley', 'Billy Crystal', 'Judy Davis', 'Caroline Aaron', 'Eric Bogosian', 'Amy Irving', 'Mariel Hemingway', 'Elisabeth Shue', 'Richard Benjamin', 'Bob Balaban', 'Tobey Maguire', 'Eric Lloyd', 'Robin Williams', 'Julia Louis-Dreyfus', 'Lynn Cohen', 'Julie Kavner', 'Demi Moore', 'Stanley Tucci', 'Jennifer Garner', 'Billy Crystal', 'Paul Giamatti']"
295964,20m usd,['Drama'],http://burntmovie.com/,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.","['Double Feature Films', 'PeaPie Films', '3 Arts Entertainment']",['United States of America'],2015-10-02,1h 40m,"['Français', 'English']",Burnt,6.3,"['Bradley Cooper', 'Sienna Miller', 'Lily James', 'Alicia Vikander', 'Uma Thurman', 'Emma Thompson', 'Matthew Rhys', 'Daniel Brühl', 'Sarah Greene', 'Omar Sy', 'Sam Keeley', 'Chelsea Li', 'Riccardo Scamarcio', 'Christopher Heskey', 'Erica Emm']"
5971,20m usd,"['Comedy', 'Crime', 'Drama']",,Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,['Paramount Pictures'],['United States of America'],1989-12-15,1h 46m,"['English', 'Magyar', 'Italiano']",We're No Angels,5.6,"['Robert De Niro', 'Sean Penn', 'Demi Moore', 'Hoyt Axton', 'Bruno Kirby', 'Ray McAnally', 'James Russo', 'Wallace Shawn', 'John C. Reilly', 'Bill Murdoch', 'Richard Newman']"
9716,20m usd,"['Music', 'Comedy', 'Romance']",,A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,['Miramax Films'],['United States of America'],1996-12-06,1h 41m,['English'],Everyone Says I Love You,6.5,"['Drew Barrymore', 'Diva Gray', 'Natasha Lyonne', 'Edward Norton', 'Woody Allen', 'Goldie Hawn', 'Alan Alda', 'Julia Roberts', 'Tim Roth', 'Natalie Portman', 'Gaby Hoffmann', 'Billy Crudup', 'Robert Knepper', 'Lukas Haas', 'Patrick Cranshaw', 'Kevin Hagan', 'Trude Klein', 'Itzhak Perlman', 'Isiah Whitlock Jr.', 'Edward Hibbert', 'Colleen Dunn', 'Susan Misner', 'Frederick Rolf', 'Timothy Jerome', 'Daisy Prince', 'Ruth Gottschall', 'Monica McSwain', 'Jill Nicklaus', 'Myra Lucretia Taylor', 'Paolo Seganti', 'Robert Khakh', 'Scotty Bloch', 'David Ogden Stiers', 'Valda Setterfield', 'Tony Sirico', 'Ray Garvey', 'Christy Carlson Romano', 'Gabriel Millman', 'Ed Hodson', 'Darren Lee', 'Cynthia Onrubia', 'Nancy Ticotin', 'Emily Bindiger', 'Michael Mark', 'Chris Cardona', 'Olivia Hayman', 'Ami Almendral', 'Madeline Balmaceda', 'Vivian Cherry', 'Tommie Baxter', 'Jeff DeRocker', 'Cherylyn Jones', 'Tina Paul', 'Vikki Schnurr', 'Navah Perlman', 'Barbara Hollander', 'John Griffin', 'Waltrudis Buck', 'Kevin Bogue', 'Pamela Everett', 'Gregory Mitchell', 'Dana Moore', 'Troy Myers', 'Joe Orrach', ""Michael O'Steen"", 'Luis Martin Perez', 'Krissy Richmond', 'Linda Kuriloff', 'Helen Miles', 'Arlene Martin', 'Rene Ceballos', 'Colton Green', 'Lisa LeGuillou', 'Joe Locarro', 'Andrew Pacho', 'John Selya', 'Jo Telford', 'Andrea Piedimonte', 'Gerry Burkhardt', 'Eileen Casey', 'Shelley Frankel', 'Fred Mann III', 'Kathy Sanson', 'Frank Pietri', 'Robert Walker', 'Devalle Hayes', 'Damon McCloud', 'Tommy John', 'Lindsy Canuel', 'Richard Cummings', 'Kristen Pettet', 'Patrick Lavery', 'Jonathan Giordano', 'Michel Moinot', 'Don Correia', 'Sean Grant', 'Roland Hayes', 'Delphine T. Mantz', 'Joanne McHugh', 'John Mineo', 'Willie Rosario', 'Jerome Vivona', 'Cindy Cobitt', 'Al Dana', 'Kevin De Simone', 'Paul Evans', 'Chrissy Faith', 'Jeff Lyons', 'Jenna Miles', 'Robert Ragaini', 'Lenny Roberts', 'Annette Sanders', 'Terry Textor', 'Vanéese Y. Thomas', 'Ashley H. Wilkinson', 'Lisa Cangelosi', 'Malinda Farrington']"
11835,20m usd,"['Action', 'Crime', 'Drama', 'Thriller']",,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Baldwin Entertainment Group', 'Hyde Park Entertainment', 'Brass Hat Films']",['United States of America'],2007-08-31,1h 45m,['English'],Death Sentence,6.5,"['Kevin Bacon', 'Garrett Hedlund', 'Kelly Preston', 'Jordan Garrett', 'John Goodman', 'Aisha Tyler', 'Stuart Lafferty', ""Matt O'Leary"", 'Edi Gathegi', 'Hector Atreyu Ruiz', 'Kanin Howell', 'Dennis Keiffer', 'Freddy Bouciegues', 'Leigh Whannell']"
26171,21m usd,['Drama'],http://www.everybodysfinemovie.com/,"Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.","['Miramax Films', 'Hollywood Gang Productions', 'Radar Pictures']",['United States of America'],2009-12-04,1h 39m,['English'],Everybody's Fine,6.5,"['Robert De Niro', 'Drew Barrymore', 'Kate Beckinsale', 'Sam Rockwell', 'Melissa Leo', 'Damian Young', 'James Frain', 'Katherine Moennig', 'Brendan Sexton III', 'James Murtaugh', 'Austin Lysy', 'Chandler Frantz', 'Lily Mo Sheen', 'Seamus Davey-Fitzpatrick', 'Lucian Maisel', 'Jason Harris']"
